id_conso,id_magasin,id_produit,date_conso,montant_ca,montant_vente,montant_marge_brute,type_conso
557,24,1,01/2024,229.3,95.0,0.93,O
558,24,1,07/2024,185.9,77.0,0.58,O
559,24,1,06/2024,123.1,51.0,1.38,O
560,24,1,05/2024,275.2,114.0,1.38,O
561,24,1,03/2024,190.7,79.0,1.34,O
562,24,1,11/2024,72.4,30.0,1.3,O
563,24,1,10/2024,224.5,93.0,0.98,O
564,24,1,09/2024,248.6,103.0,1.83,O
565,24,1,08/2024,176.2,73.0,1.1,R
566,24,1,04/2024,586.5,243.0,0.6,R
567,24,1,12/2024,427.2,177.0,1.3,R
568,24,1,02/2024,166.5,69.0,1.6,R
569,24,1,01/2024,335.5,139.0,0.9,R
570,24,1,07/2024,219.6,91.0,0.7,R
571,24,1,06/2024,79.7,33.0,1.4,R
572,24,1,05/2024,379.0,157.0,1.1,R
573,24,1,03/2024,171.4,71.0,1.1,R
574,24,1,11/2024,50.7,21.0,1.2,R
575,24,1,10/2024,243.8,101.0,1.1,R
576,24,1,09/2024,386.2,160.0,1.6,R
577,25,1,08/2024,152.8,58.0,3.02,O
578,25,1,04/2024,205.4,78.0,1.31,O
579,25,1,12/2024,194.9,74.0,2.22,O
580,25,1,02/2024,216.0,82.0,2.55,O
581,25,1,01/2024,147.5,56.0,1.63,O
582,25,1,07/2024,71.1,27.0,1.09,O
583,25,1,06/2024,179.1,68.0,0.93,O
584,25,1,05/2024,81.6,31.0,1.95,O
585,25,1,03/2024,63.2,24.0,3.55,O
586,25,1,11/2024,57.9,22.0,1.23,O
587,25,1,10/2024,152.8,58.0,0.85,O
588,25,1,09/2024,155.4,59.0,2.22,O
589,25,1,08/2024,300.3,114.0,2.1,R
590,25,1,04/2024,231.8,88.0,1.9,R
591,25,1,12/2024,334.5,127.0,2.0,R
592,25,1,02/2024,158.0,60.0,2.2,R
593,25,1,01/2024,300.3,114.0,1.1,R
594,25,1,07/2024,42.1,16.0,2.1,R
595,25,1,06/2024,110.6,42.0,0.9,R
596,25,1,05/2024,65.8,25.0,2.0,R
597,25,1,03/2024,100.1,38.0,3.4,R
598,25,1,11/2024,68.5,26.0,1.3,R
599,25,1,10/2024,113.3,43.0,1.6,R
600,25,1,09/2024,150.1,57.0,1.9,R
601,26,1,08/2024,263.0,87.0,1.11,O
602,26,1,04/2024,172.3,57.0,3.13,O
603,26,1,12/2024,178.4,59.0,5.01,O
604,26,1,02/2024,163.3,54.0,1.15,O
605,26,1,01/2024,148.2,49.0,0.96,O
606,26,1,07/2024,72.6,24.0,2.45,O
607,26,1,06/2024,111.9,37.0,5.14,O
608,26,1,05/2024,178.4,59.0,0.89,O
609,26,1,03/2024,108.8,36.0,3.82,O
610,26,1,11/2024,63.5,21.0,1.83,O
611,26,1,10/2024,205.6,68.0,2.07,O
612,26,1,09/2024,72.6,24.0,1.61,O
613,26,1,08/2024,235.8,78.0,1.7,R
614,26,1,04/2024,223.7,74.0,2.7,R
615,26,1,12/2024,124.0,41.0,2.8,R
616,26,1,02/2024,184.4,61.0,1.8,R
617,26,1,01/2024,108.8,36.0,1.6,R
618,26,1,07/2024,51.4,17.0,3.1,R
619,26,1,06/2024,193.5,64.0,3.2,R
620,26,1,05/2024,353.7,117.0,1.4,R
621,26,1,03/2024,133.0,44.0,3.2,R
622,26,1,11/2024,39.3,13.0,2.3,R
623,26,1,10/2024,226.8,75.0,2.7,R
624,26,1,09/2024,57.4,19.0,2.1,R
625,27,1,08/2024,15.1,5.0,1.19,O
626,27,1,04/2024,39.2,13.0,2.01,O
627,27,1,12/2024,24.2,8.0,0.36,O
628,27,1,02/2024,9.1,3.0,0.98,O
629,27,1,01/2024,6.0,2.0,0.88,O
630,27,1,07/2024,3.0,1.0,0.87,O
631,27,1,06/2024,3.0,1.0,0.97,O
632,27,1,05/2024,9.1,3.0,2.69,O
633,27,1,03/2024,9.1,3.0,1.09,O
634,27,1,11/2024,3.0,1.0,1.33,O
635,27,1,10/2024,3.0,1.0,1.3,O
636,27,1,09/2024,9.1,3.0,1.33,O
637,27,1,08/2024,21.1,7.0,0.9,R
638,27,1,04/2024,45.3,15.0,1.6,R
639,27,1,12/2024,15.1,5.0,0.6,R
640,27,1,02/2024,6.0,2.0,1.7,R
641,27,1,01/2024,3.0,1.0,1.7,R
642,27,1,07/2024,3.0,1.0,1.0,R
643,27,1,06/2024,0.0,0.0,1.4,R
644,27,1,05/2024,9.1,3.0,1.8,R
645,27,1,03/2024,6.0,2.0,0.9,R
646,27,1,11/2024,3.0,1.0,2.2,R
647,27,1,10/2024,3.0,1.0,1.3,R
648,27,1,09/2024,12.1,4.0,1.2,R
649,28,1,08/2024,218.6,73.0,0.47,O
650,28,1,04/2024,149.7,50.0,0.48,O
651,28,1,12/2024,251.5,84.0,0.22,O
652,28,1,02/2024,182.7,61.0,0.25,O
653,28,1,01/2024,101.8,34.0,0.76,O
654,28,1,07/2024,62.9,21.0,0.32,O
655,28,1,06/2024,89.8,30.0,0.27,O
656,28,1,05/2024,137.7,46.0,0.59,O
657,28,1,03/2024,119.8,40.0,0.4,O
658,28,1,11/2024,53.9,18.0,0.07,O
659,28,1,10/2024,68.9,23.0,1.21,O
660,28,1,09/2024,143.7,48.0,0.18,O
661,28,1,08/2024,251.5,84.0,0.5,R
662,28,1,04/2024,122.8,41.0,0.4,R
663,28,1,12/2024,323.4,108.0,0.3,R
664,28,1,02/2024,230.6,77.0,0.4,R
665,28,1,01/2024,62.9,21.0,0.7,R
666,28,1,07/2024,59.9,20.0,0.4,R
667,28,1,06/2024,131.8,44.0,0.5,R
668,28,1,05/2024,122.8,41.0,0.5,R
669,28,1,03/2024,119.8,40.0,0.6,R
670,28,1,11/2024,59.9,20.0,0.1,R
671,28,1,10/2024,68.9,23.0,0.9,R
672,28,1,09/2024,80.8,27.0,0.3,R
673,29,1,08/2024,302.7,82.0,1.09,O
674,29,1,04/2024,306.4,83.0,0.93,O
675,29,1,12/2024,450.4,122.0,0.66,O
676,29,1,02/2024,199.3,54.0,1.32,O
677,29,1,01/2024,343.3,93.0,0.97,O
678,29,1,07/2024,195.7,53.0,2.81,O
679,29,1,06/2024,147.7,40.0,0.4,O
680,29,1,05/2024,214.1,58.0,0.57,O
681,29,1,03/2024,73.8,20.0,0.52,O
682,29,1,11/2024,136.6,37.0,0.93,O
683,29,1,10/2024,225.2,61.0,2.29,O
684,29,1,09/2024,254.7,69.0,0.64,O
685,29,1,08/2024,347.0,94.0,0.9,R
686,29,1,04/2024,424.5,115.0,1.2,R
687,29,1,12/2024,550.0,149.0,1.1,R
688,29,1,02/2024,166.1,45.0,1.3,R
689,29,1,01/2024,409.8,111.0,1.2,R
690,29,1,07/2024,184.6,50.0,1.4,R
691,29,1,06/2024,306.4,83.0,0.5,R
692,29,1,05/2024,251.0,68.0,1.0,R
693,29,1,03/2024,51.7,14.0,0.7,R
694,29,1,11/2024,77.5,21.0,1.4,R
695,29,1,10/2024,162.4,44.0,1.3,R
696,29,1,09/2024,166.1,45.0,0.8,R
697,30,1,08/2024,147.0,47.0,1.82,O
698,30,1,04/2024,194.0,62.0,2.78,O
699,30,1,12/2024,262.8,84.0,4.9,O
700,30,1,02/2024,93.8,30.0,3.45,O
701,30,1,01/2024,212.7,68.0,1.05,O
702,30,1,07/2024,84.5,27.0,3.3,O
703,30,1,06/2024,175.2,56.0,1.75,O
704,30,1,05/2024,156.4,50.0,2.82,O
705,30,1,03/2024,187.7,60.0,1.8,O
706,30,1,11/2024,90.7,29.0,2.65,O
707,30,1,10/2024,81.3,26.0,1.48,O
708,30,1,09/2024,140.8,45.0,2.09,O
709,30,1,08/2024,115.7,37.0,1.5,R
710,30,1,04/2024,137.6,44.0,2.6,R
711,30,1,12/2024,147.0,47.0,5.6,R
712,30,1,02/2024,115.7,37.0,2.2,R
713,30,1,01/2024,240.9,77.0,1.9,R
714,30,1,07/2024,65.7,21.0,2.4,R
715,30,1,06/2024,143.9,46.0,2.4,R
716,30,1,05/2024,131.4,42.0,3.5,R
717,30,1,03/2024,225.2,72.0,1.5,R
718,30,1,11/2024,103.2,33.0,2.0,R
719,30,1,10/2024,93.8,30.0,2.4,R
720,30,1,09/2024,103.2,33.0,2.5,R
721,31,1,08/2024,200.8,64.0,3.94,O
722,31,1,04/2024,172.6,55.0,0.95,O
723,31,1,12/2024,260.4,83.0,3.22,O
724,31,1,02/2024,113.0,36.0,0.69,O
725,31,1,01/2024,194.5,62.0,0.95,O
726,31,1,07/2024,116.1,37.0,1.82,O
727,31,1,06/2024,172.6,55.0,1.19,O
728,31,1,05/2024,147.5,47.0,2.14,O
729,31,1,03/2024,138.1,44.0,2.26,O
730,31,1,11/2024,210.2,67.0,1.37,O
731,31,1,10/2024,91.0,29.0,1.51,O
732,31,1,09/2024,188.3,60.0,1.61,O
733,31,1,08/2024,106.7,34.0,1.9,R
734,31,1,04/2024,222.8,71.0,1.0,R
735,31,1,12/2024,160.0,51.0,3.3,R
736,31,1,02/2024,106.7,34.0,1.4,R
737,31,1,01/2024,166.3,53.0,1.0,R
738,31,1,07/2024,84.7,27.0,1.9,R
739,31,1,06/2024,122.4,39.0,1.2,R
740,31,1,05/2024,134.9,43.0,1.7,R
741,31,1,03/2024,163.2,52.0,1.8,R
742,31,1,11/2024,210.2,67.0,1.4,R
743,31,1,10/2024,62.8,20.0,1.8,R
744,31,1,09/2024,260.4,83.0,2.4,R
745,32,1,08/2024,172.0,53.0,1.6,O
746,32,1,04/2024,259.7,80.0,1.42,O
747,32,1,12/2024,204.5,63.0,0.01,O
748,32,1,02/2024,81.2,25.0,1.02,O
749,32,1,01/2024,126.6,39.0,1.76,O
750,32,1,07/2024,155.8,48.0,0.93,O
751,32,1,06/2024,282.4,87.0,0.88,O
752,32,1,05/2024,136.3,42.0,0.68,O
753,32,1,03/2024,51.9,16.0,1.09,O
754,32,1,11/2024,120.1,37.0,1.88,O
755,32,1,10/2024,194.8,60.0,0.92,O
756,32,1,09/2024,97.4,30.0,1.38,O
757,32,1,08/2024,188.3,58.0,1.3,R
758,32,1,04/2024,178.5,55.0,1.3,R
759,32,1,12/2024,259.7,80.0,0.0,R
760,32,1,02/2024,116.9,36.0,1.2,R
761,32,1,01/2024,97.4,30.0,1.5,R
762,32,1,07/2024,97.4,30.0,1.0,R
763,32,1,06/2024,194.8,60.0,1.1,R
764,32,1,05/2024,120.1,37.0,0.7,R
765,32,1,03/2024,42.2,13.0,0.8,R
766,32,1,11/2024,152.6,47.0,2.4,R
767,32,1,10/2024,194.8,60.0,1.8,R
768,32,1,09/2024,71.4,22.0,2.5,R
769,33,1,08/2024,212.7,64.0,2.82,O
770,33,1,04/2024,226.0,68.0,1.52,O
771,33,1,12/2024,452.0,136.0,3.89,O
772,33,1,02/2024,285.8,86.0,1.85,O
773,33,1,01/2024,295.8,89.0,1.48,O
774,33,1,07/2024,79.8,24.0,0.7,O
775,33,1,06/2024,249.3,75.0,1.81,O
776,33,1,05/2024,305.7,92.0,0.51,O
777,33,1,03/2024,119.6,36.0,2.05,O
778,33,1,11/2024,103.0,31.0,1.91,O
779,33,1,10/2024,312.4,94.0,1.74,O
780,33,1,09/2024,232.6,70.0,1.9,O
781,33,1,08/2024,126.3,38.0,2.0,R
782,33,1,04/2024,282.5,85.0,1.7,R
783,33,1,12/2024,245.9,74.0,2.7,R
784,33,1,02/2024,202.7,61.0,1.4,R
785,33,1,01/2024,255.9,77.0,1.3,R
786,33,1,07/2024,69.8,21.0,1.0,R
787,33,1,06/2024,142.9,43.0,1.5,R
788,33,1,05/2024,392.2,118.0,0.9,R
789,33,1,03/2024,86.4,26.0,1.8,R
790,33,1,11/2024,106.3,32.0,0.9,R
791,33,1,10/2024,651.4,196.0,0.9,R
792,33,1,09/2024,129.6,39.0,2.0,R
793,34,1,08/2024,153.6,59.0,7.19,O
794,34,1,04/2024,221.3,85.0,2.55,O
795,34,1,12/2024,234.3,90.0,2.18,O
796,34,1,02/2024,231.7,89.0,0.62,O
797,34,1,01/2024,174.4,67.0,1.86,O
798,34,1,07/2024,112.0,43.0,0.98,O
799,34,1,06/2024,104.1,40.0,4.14,O
800,34,1,05/2024,117.2,45.0,2.2,O
801,34,1,03/2024,85.9,33.0,4.28,O
802,34,1,11/2024,62.5,24.0,2.6,O
803,34,1,10/2024,98.9,38.0,1.59,O
804,34,1,09/2024,158.8,61.0,1.78,O
805,34,1,08/2024,106.7,41.0,4.3,R
806,34,1,04/2024,364.5,140.0,2.3,R
807,34,1,12/2024,156.2,60.0,1.7,R
808,34,1,02/2024,213.5,82.0,1.1,R
809,34,1,01/2024,151.0,58.0,1.9,R
810,34,1,07/2024,153.6,59.0,1.7,R
811,34,1,06/2024,164.0,63.0,2.8,R
812,34,1,05/2024,62.5,24.0,1.4,R
813,34,1,03/2024,54.7,21.0,2.1,R
814,34,1,11/2024,49.5,19.0,2.6,R
815,34,1,10/2024,57.3,22.0,2.8,R
816,34,1,09/2024,200.5,77.0,2.1,R
817,35,1,08/2024,136.3,42.0,0.1,O
818,35,1,04/2024,194.7,60.0,0.35,O
819,35,1,12/2024,259.6,80.0,0.11,O
820,35,1,02/2024,71.4,22.0,0.14,O
821,35,1,01/2024,175.2,54.0,0.47,O
822,35,1,07/2024,71.4,22.0,0.14,O
823,35,1,06/2024,159.0,49.0,0.18,O
824,35,1,05/2024,149.3,46.0,0.12,O
825,35,1,03/2024,58.4,18.0,0.27,O
826,35,1,11/2024,77.9,24.0,0.13,O
827,35,1,10/2024,68.1,21.0,0.56,O
828,35,1,09/2024,197.9,61.0,0.13,O
829,35,1,08/2024,136.3,42.0,0.1,R
830,35,1,04/2024,191.5,59.0,0.3,R
831,35,1,12/2024,214.2,66.0,0.1,R
832,35,1,02/2024,58.4,18.0,0.1,R
833,35,1,01/2024,136.3,42.0,0.2,R
834,35,1,07/2024,45.4,14.0,0.2,R
835,35,1,06/2024,94.1,29.0,0.2,R
836,35,1,05/2024,120.1,37.0,0.2,R
837,35,1,03/2024,58.4,18.0,0.2,R
838,35,1,11/2024,97.4,30.0,0.1,R
839,35,1,10/2024,84.4,26.0,0.3,R
840,35,1,09/2024,175.2,54.0,0.1,R
841,36,1,08/2024,22.1,10.0,2.45,O
842,36,1,04/2024,22.1,10.0,2.06,O
843,36,1,12/2024,39.7,18.0,1.37,O
844,36,1,02/2024,15.5,7.0,2.3,O
845,36,1,01/2024,11.0,5.0,0.9,O
846,36,1,07/2024,4.4,2.0,1.76,O
847,36,1,06/2024,22.1,10.0,1.54,O
848,36,1,05/2024,17.7,8.0,2.05,O
849,36,1,03/2024,8.8,4.0,1.86,O
850,36,1,11/2024,19.9,9.0,1.69,O
851,36,1,10/2024,46.4,21.0,3.34,O
852,36,1,09/2024,13.2,6.0,0.71,O
853,36,1,08/2024,11.0,5.0,2.0,R
854,36,1,04/2024,24.3,11.0,1.5,R
855,36,1,12/2024,28.7,13.0,1.4,R
856,36,1,02/2024,8.8,4.0,2.0,R
857,36,1,01/2024,6.6,3.0,1.3,R
858,36,1,07/2024,4.4,2.0,2.0,R
859,36,1,06/2024,22.1,10.0,1.7,R
860,36,1,05/2024,8.8,4.0,2.2,R
861,36,1,03/2024,13.2,6.0,2.1,R
862,36,1,11/2024,13.2,6.0,2.4,R
863,36,1,10/2024,39.7,18.0,1.8,R
864,36,1,09/2024,11.0,5.0,0.9,R
865,37,1,08/2024,205.2,63.0,2.28,O
866,37,1,04/2024,175.9,54.0,1.66,O
867,37,1,12/2024,175.9,54.0,1.2,O
868,37,1,02/2024,156.4,48.0,1.89,O
869,37,1,01/2024,110.8,34.0,2.67,O
870,37,1,07/2024,45.6,14.0,2.0,O
871,37,1,06/2024,130.3,40.0,5.07,O
872,37,1,05/2024,172.6,53.0,2.09,O
873,37,1,03/2024,58.6,18.0,1.58,O
874,37,1,11/2024,58.6,18.0,1.64,O
875,37,1,10/2024,97.7,30.0,1.0,O
876,37,1,09/2024,185.7,57.0,0.68,O
877,37,1,08/2024,107.5,33.0,2.0,R
878,37,1,04/2024,130.3,40.0,2.1,R
879,37,1,12/2024,211.7,65.0,1.8,R
880,37,1,02/2024,84.7,26.0,1.7,R
881,37,1,01/2024,68.4,21.0,2.7,R
882,37,1,07/2024,88.0,27.0,2.1,R
883,37,1,06/2024,149.8,46.0,2.5,R
884,37,1,05/2024,117.3,36.0,2.1,R
885,37,1,03/2024,65.2,20.0,2.1,R
886,37,1,11/2024,61.9,19.0,2.7,R
887,37,1,10/2024,94.5,29.0,1.0,R
888,37,1,09/2024,123.8,38.0,1.1,R
889,38,1,08/2024,71.1,35.0,0.99,O
890,38,1,04/2024,113.8,56.0,0.79,O
891,38,1,12/2024,91.5,45.0,1.11,O
892,38,1,02/2024,117.9,58.0,0.97,O
893,38,1,01/2024,54.9,27.0,0.88,O
894,38,1,07/2024,28.5,14.0,0.76,O
895,38,1,06/2024,50.8,25.0,0.87,O
896,38,1,05/2024,71.1,35.0,0.89,O
897,38,1,03/2024,22.4,11.0,0.85,O
898,38,1,11/2024,89.4,44.0,1.73,O
899,38,1,10/2024,50.8,25.0,1.87,O
900,38,1,09/2024,65.0,32.0,0.43,O
901,38,1,08/2024,73.2,36.0,0.9,R
902,38,1,04/2024,56.9,28.0,1.1,R
903,38,1,12/2024,166.7,82.0,1.3,R
904,38,1,02/2024,95.5,47.0,0.9,R
905,38,1,01/2024,69.1,34.0,1.7,R
906,38,1,07/2024,52.8,26.0,0.9,R
907,38,1,06/2024,61.0,30.0,0.8,R
908,38,1,05/2024,69.1,34.0,0.7,R
909,38,1,03/2024,26.4,13.0,1.0,R
910,38,1,11/2024,91.5,45.0,1.3,R
911,38,1,10/2024,75.2,37.0,1.7,R
912,38,1,09/2024,75.2,37.0,0.7,R
913,39,1,08/2024,283.4,110.0,0.85,O
914,39,1,04/2024,278.2,108.0,0.38,O
915,39,1,12/2024,311.7,121.0,0.39,O
916,39,1,02/2024,255.0,99.0,0.67,O
917,39,1,01/2024,342.6,133.0,0.92,O
918,39,1,07/2024,105.6,41.0,0.56,O
919,39,1,06/2024,193.2,75.0,0.61,O
920,39,1,05/2024,175.2,68.0,1.02,O
921,39,1,03/2024,141.7,55.0,1.73,O
922,39,1,11/2024,167.4,65.0,0.65,O
923,39,1,10/2024,177.7,69.0,3.04,O
924,39,1,09/2024,206.1,80.0,1.75,O
925,39,1,08/2024,350.3,136.0,0.8,R
926,39,1,04/2024,175.2,68.0,0.6,R
927,39,1,12/2024,355.5,138.0,0.5,R
928,39,1,02/2024,283.4,110.0,0.9,R
929,39,1,01/2024,342.6,133.0,0.8,R
930,39,1,07/2024,128.8,50.0,0.5,R
931,39,1,06/2024,121.1,47.0,0.6,R
932,39,1,05/2024,103.0,40.0,1.0,R
933,39,1,03/2024,118.5,46.0,1.7,R
934,39,1,11/2024,157.1,61.0,0.9,R
935,39,1,10/2024,363.2,141.0,2.5,R
936,39,1,09/2024,170.0,66.0,0.9,R
937,40,1,08/2024,273.4,94.0,1.68,O
938,40,1,04/2024,183.3,63.0,2.65,O
939,40,1,12/2024,186.2,64.0,2.48,O
940,40,1,02/2024,221.1,76.0,3.14,O
941,40,1,01/2024,90.2,31.0,2.28,O
942,40,1,07/2024,177.4,61.0,2.7,O
943,40,1,06/2024,104.7,36.0,1.96,O
944,40,1,05/2024,101.8,35.0,2.92,O
945,40,1,03/2024,151.3,52.0,1.61,O
946,40,1,11/2024,113.4,39.0,8.08,O
947,40,1,10/2024,189.1,65.0,3.13,O
948,40,1,09/2024,183.3,63.0,7.1,O
949,40,1,08/2024,436.3,150.0,2.3,R
950,40,1,04/2024,206.5,71.0,2.0,R
951,40,1,12/2024,186.2,64.0,2.2,R
952,40,1,02/2024,238.5,82.0,1.6,R
953,40,1,01/2024,122.2,42.0,2.6,R
954,40,1,07/2024,180.3,62.0,2.5,R
955,40,1,06/2024,87.3,30.0,2.0,R
956,40,1,05/2024,69.8,24.0,1.8,R
957,40,1,03/2024,81.4,28.0,2.1,R
958,40,1,11/2024,119.3,41.0,4.7,R
959,40,1,10/2024,162.9,56.0,1.5,R
960,40,1,09/2024,200.7,69.0,3.7,R
961,41,1,08/2024,17.1,42.0,1.66,O
962,41,1,04/2024,35.8,88.0,2.02,O
963,41,1,12/2024,27.7,68.0,2.78,O
964,41,1,02/2024,12.6,31.0,1.56,O
965,41,1,01/2024,28.5,70.0,2.08,O
966,41,1,07/2024,8.9,22.0,1.94,O
967,41,1,06/2024,22.4,55.0,4.63,O
968,41,1,05/2024,13.0,32.0,2.42,O
969,41,1,03/2024,7.7,19.0,2.18,O
970,41,1,11/2024,9.4,23.0,2.36,O
971,41,1,10/2024,15.0,37.0,1.4,O
972,41,1,09/2024,16.3,40.0,1.82,O
973,41,1,08/2024,9.8,24.0,2.2,R
974,41,1,04/2024,38.6,95.0,1.7,R
975,41,1,12/2024,23.2,57.0,3.3,R
976,41,1,02/2024,11.0,27.0,1.9,R
977,41,1,01/2024,15.9,39.0,1.6,R
978,41,1,07/2024,5.7,14.0,2.3,R
979,41,1,06/2024,24.4,60.0,2.5,R
980,41,1,05/2024,13.4,33.0,1.9,R
981,41,1,03/2024,11.4,28.0,2.2,R
982,41,1,11/2024,18.3,45.0,2.3,R
983,41,1,10/2024,17.9,44.0,1.6,R
984,41,1,09/2024,11.4,28.0,2.4,R
985,42,1,08/2024,238.4,68.0,1.27,O
986,42,1,04/2024,284.0,81.0,0.96,O
987,42,1,12/2024,189.3,54.0,0.3,O
988,42,1,02/2024,147.2,42.0,1.25,O
989,42,1,01/2024,189.3,54.0,1.63,O
990,42,1,07/2024,77.1,22.0,0.47,O
991,42,1,06/2024,248.9,71.0,1.61,O
992,42,1,05/2024,87.6,25.0,0.74,O
993,42,1,03/2024,84.1,24.0,0.66,O
994,42,1,11/2024,143.7,41.0,0.38,O
995,42,1,10/2024,210.4,60.0,1.22,O
996,42,1,09/2024,241.9,69.0,2.39,O
997,42,1,08/2024,298.0,85.0,1.7,R
998,42,1,04/2024,550.4,157.0,0.8,R
999,42,1,12/2024,105.2,30.0,0.4,R
1000,42,1,02/2024,175.3,50.0,1.8,R
1001,42,1,01/2024,112.2,32.0,2.4,R
1002,42,1,07/2024,87.6,25.0,0.9,R
1003,42,1,06/2024,161.3,46.0,1.4,R
1004,42,1,05/2024,52.6,15.0,1.1,R
1005,42,1,03/2024,108.7,31.0,0.6,R
1006,42,1,11/2024,73.6,21.0,0.6,R
1007,42,1,10/2024,147.2,42.0,1.4,R
1008,42,1,09/2024,252.4,72.0,1.9,R
1009,43,1,08/2024,69.3,18.0,0.7,O
1010,43,1,04/2024,146.4,38.0,0.3,O
1011,43,1,12/2024,80.9,21.0,0.9,O
1012,43,1,02/2024,42.4,11.0,1.16,O
1013,43,1,01/2024,100.1,26.0,0.43,O
1014,43,1,07/2024,46.2,12.0,0.52,O
1015,43,1,06/2024,50.1,13.0,0.86,O
1016,43,1,05/2024,42.4,11.0,0.6,O
1017,43,1,03/2024,57.8,15.0,0.32,O
1018,43,1,11/2024,53.9,14.0,0.66,O
1019,43,1,10/2024,61.6,16.0,1.0,O
1020,43,1,09/2024,69.3,18.0,0.43,O
1021,43,1,08/2024,65.5,17.0,0.6,R
1022,43,1,04/2024,80.9,21.0,0.4,R
1023,43,1,12/2024,80.9,21.0,1.3,R
1024,43,1,02/2024,53.9,14.0,1.1,R
1025,43,1,01/2024,115.5,30.0,0.4,R
1026,43,1,07/2024,34.7,9.0,0.9,R
1027,43,1,06/2024,34.7,9.0,0.9,R
1028,43,1,05/2024,34.7,9.0,0.7,R
1029,43,1,03/2024,46.2,12.0,0.5,R
1030,43,1,11/2024,30.8,8.0,0.5,R
1031,43,1,10/2024,53.9,14.0,0.9,R
1032,43,1,09/2024,73.2,19.0,0.7,R
1033,44,1,08/2024,144.1,48.0,0.36,O
1034,44,1,04/2024,138.1,46.0,0.23,O
1035,44,1,12/2024,156.1,52.0,0.24,O
1036,44,1,02/2024,63.0,21.0,0.22,O
1037,44,1,01/2024,153.1,51.0,0.25,O
1038,44,1,07/2024,51.0,17.0,0.46,O
1039,44,1,06/2024,54.0,18.0,0.18,O
1040,44,1,05/2024,126.1,42.0,0.11,O
1041,44,1,03/2024,72.1,24.0,0.31,O
1042,44,1,11/2024,63.0,21.0,0.38,O
1043,44,1,10/2024,69.0,23.0,0.16,O
1044,44,1,09/2024,129.1,43.0,0.17,O
1045,44,1,08/2024,78.1,26.0,0.2,R
1046,44,1,04/2024,153.1,51.0,0.2,R
1047,44,1,12/2024,87.1,29.0,0.4,R
1048,44,1,02/2024,66.0,22.0,0.2,R
1049,44,1,01/2024,159.1,53.0,0.5,R
1050,44,1,07/2024,45.0,15.0,0.3,R
1051,44,1,06/2024,36.0,12.0,0.3,R
1052,44,1,05/2024,138.1,46.0,0.1,R
1053,44,1,03/2024,84.1,28.0,0.5,R
1054,44,1,11/2024,57.0,19.0,0.2,R
1055,44,1,10/2024,66.0,22.0,0.2,R
1056,44,1,09/2024,162.1,54.0,0.1,R
1057,45,1,08/2024,209.2,68.0,0.98,O
1058,45,1,04/2024,200.0,65.0,0.39,O
1059,45,1,12/2024,153.8,50.0,1.24,O
1060,45,1,02/2024,236.9,77.0,0.4,O
1061,45,1,01/2024,98.5,32.0,0.41,O
1062,45,1,07/2024,43.1,14.0,0.54,O
1063,45,1,06/2024,113.8,37.0,0.74,O
1064,45,1,05/2024,212.3,69.0,0.51,O
1065,45,1,03/2024,101.5,33.0,0.87,O
1066,45,1,11/2024,43.1,14.0,0.98,O
1067,45,1,10/2024,160.0,52.0,0.98,O
1068,45,1,09/2024,187.7,61.0,0.83,O
1069,45,1,08/2024,215.4,70.0,0.8,R
1070,45,1,04/2024,150.8,49.0,0.5,R
1071,45,1,12/2024,150.8,49.0,0.9,R
1072,45,1,02/2024,461.5,150.0,0.4,R
1073,45,1,01/2024,172.3,56.0,0.5,R
1074,45,1,07/2024,43.1,14.0,0.6,R
1075,45,1,06/2024,95.4,31.0,0.5,R
1076,45,1,05/2024,249.2,81.0,0.6,R
1077,45,1,03/2024,61.5,20.0,0.6,R
1078,45,1,11/2024,30.8,10.0,0.8,R
1079,45,1,10/2024,184.6,60.0,1.1,R
1080,45,1,09/2024,138.5,45.0,0.5,R
1081,46,1,08/2024,277.4,132.0,0.24,O
1082,46,1,04/2024,348.9,166.0,0.44,O
1083,46,1,12/2024,323.7,154.0,0.33,O
1084,46,1,02/2024,94.6,45.0,0.51,O
1085,46,1,01/2024,212.3,101.0,0.68,O
1086,46,1,07/2024,75.7,36.0,0.33,O
1087,46,1,06/2024,271.1,129.0,0.15,O
1088,46,1,05/2024,203.9,97.0,0.61,O
1089,46,1,03/2024,82.0,39.0,0.37,O
1090,46,1,11/2024,151.3,72.0,0.35,O
1091,46,1,10/2024,96.7,46.0,0.38,O
1092,46,1,09/2024,157.6,75.0,0.86,O
1093,46,1,08/2024,334.2,159.0,0.3,R
1094,46,1,04/2024,393.0,187.0,0.4,R
1095,46,1,12/2024,393.0,187.0,0.4,R
1096,46,1,02/2024,54.6,26.0,0.4,R
1097,46,1,01/2024,243.8,116.0,0.6,R
1098,46,1,07/2024,73.6,35.0,0.5,R
1099,46,1,06/2024,262.7,125.0,0.2,R
1100,46,1,05/2024,140.8,67.0,0.5,R
1101,46,1,03/2024,65.2,31.0,0.3,R
1102,46,1,11/2024,287.9,137.0,0.6,R
1103,46,1,10/2024,65.2,31.0,0.5,R
1104,46,1,09/2024,197.6,94.0,0.4,R
1105,47,1,08/2024,85.3,29.0,2.07,O
1106,47,1,04/2024,102.9,35.0,1.83,O
1107,47,1,12/2024,182.3,62.0,1.25,O
1108,47,1,02/2024,44.1,15.0,0.37,O
1109,47,1,01/2024,44.1,15.0,1.43,O
