Date,Année,Mois,Numéro mois,Semestre,Numéro semaine,Jour,Numéro jour,Est jour semaine,Mois/Année
2019-11-14 00:00:00.000,2019,novembre,11,2,46,jeudi,14,True,novembre (2019)
2019-11-15 00:00:00.000,2019,novembre,11,2,46,vendredi,15,True,novembre (2019)
2019-11-16 00:00:00.000,2019,novembre,11,2,46,samedi,16,False,novembre (2019)
2019-11-17 00:00:00.000,2019,novembre,11,2,46,dimanche,17,False,novembre (2019)
2019-11-18 00:00:00.000,2019,novembre,11,2,47,lundi,18,True,novembre (2019)
2019-11-19 00:00:00.000,2019,novembre,11,2,47,mardi,19,True,novembre (2019)
2019-11-20 00:00:00.000,2019,novembre,11,2,47,mercredi,20,True,novembre (2019)
2019-11-21 00:00:00.000,2019,novembre,11,2,47,jeudi,21,True,novembre (2019)
2019-11-22 00:00:00.000,2019,novembre,11,2,47,vendredi,22,True,novembre (2019)
2019-11-23 00:00:00.000,2019,novembre,11,2,47,samedi,23,False,novembre (2019)
2019-11-24 00:00:00.000,2019,novembre,11,2,47,dimanche,24,False,novembre (2019)
2019-11-25 00:00:00.000,2019,novembre,11,2,48,lundi,25,True,novembre (2019)
2019-11-26 00:00:00.000,2019,novembre,11,2,48,mardi,26,True,novembre (2019)
2019-11-27 00:00:00.000,2019,novembre,11,2,48,mercredi,27,True,novembre (2019)
2019-11-28 00:00:00.000,2019,novembre,11,2,48,jeudi,28,True,novembre (2019)
2019-11-29 00:00:00.000,2019,novembre,11,2,48,vendredi,29,True,novembre (2019)
2019-11-30 00:00:00.000,2019,novembre,11,2,48,samedi,30,False,novembre (2019)
2019-12-01 00:00:00.000,2019,decembre,12,2,48,dimanche,1,False,decembre (2019)
2019-12-02 00:00:00.000,2019,decembre,12,2,49,lundi,2,True,decembre (2019)
2019-12-03 00:00:00.000,2019,decembre,12,2,49,mardi,3,True,decembre (2019)
2019-12-04 00:00:00.000,2019,decembre,12,2,49,mercredi,4,True,decembre (2019)
2019-12-05 00:00:00.000,2019,decembre,12,2,49,jeudi,5,True,decembre (2019)
2019-12-06 00:00:00.000,2019,decembre,12,2,49,vendredi,6,True,decembre (2019)
2019-12-07 00:00:00.000,2019,decembre,12,2,49,samedi,7,False,decembre (2019)
2019-12-08 00:00:00.000,2019,decembre,12,2,49,dimanche,8,False,decembre (2019)
2019-12-09 00:00:00.000,2019,decembre,12,2,50,lundi,9,True,decembre (2019)
2019-12-10 00:00:00.000,2019,decembre,12,2,50,mardi,10,True,decembre (2019)
2019-12-11 00:00:00.000,2019,decembre,12,2,50,mercredi,11,True,decembre (2019)
2019-12-12 00:00:00.000,2019,decembre,12,2,50,jeudi,12,True,decembre (2019)
2019-12-13 00:00:00.000,2019,decembre,12,2,50,vendredi,13,True,decembre (2019)
2019-12-14 00:00:00.000,2019,decembre,12,2,50,samedi,14,False,decembre (2019)
2019-12-15 00:00:00.000,2019,decembre,12,2,50,dimanche,15,False,decembre (2019)
2019-12-16 00:00:00.000,2019,decembre,12,2,51,lundi,16,True,decembre (2019)
2019-12-17 00:00:00.000,2019,decembre,12,2,51,mardi,17,True,decembre (2019)
2019-12-18 00:00:00.000,2019,decembre,12,2,51,mercredi,18,True,decembre (2019)
2019-12-19 00:00:00.000,2019,decembre,12,2,51,jeudi,19,True,decembre (2019)
2019-12-20 00:00:00.000,2019,decembre,12,2,51,vendredi,20,True,decembre (2019)
2019-12-21 00:00:00.000,2019,decembre,12,2,51,samedi,21,False,decembre (2019)
2019-12-22 00:00:00.000,2019,decembre,12,2,51,dimanche,22,False,decembre (2019)
2019-12-23 00:00:00.000,2019,decembre,12,2,52,lundi,23,True,decembre (2019)
2019-12-24 00:00:00.000,2019,decembre,12,2,52,mardi,24,True,decembre (2019)
2019-12-25 00:00:00.000,2019,decembre,12,2,52,mercredi,25,True,decembre (2019)
2019-12-26 00:00:00.000,2019,decembre,12,2,52,jeudi,26,True,decembre (2019)
2019-12-27 00:00:00.000,2019,decembre,12,2,52,vendredi,27,True,decembre (2019)
2019-12-28 00:00:00.000,2019,decembre,12,2,52,samedi,28,False,decembre (2019)
2019-12-29 00:00:00.000,2019,decembre,12,2,52,dimanche,29,False,decembre (2019)
2019-12-30 00:00:00.000,2019,decembre,12,2,1,lundi,30,True,decembre (2019)
2019-12-31 00:00:00.000,2019,decembre,12,2,1,mardi,31,True,decembre (2019)
2020-01-01 00:00:00.000,2020,janvier,1,1,1,mercredi,1,True,janvier (2020)
2020-01-02 00:00:00.000,2020,janvier,1,1,1,jeudi,2,True,janvier (2020)
2020-01-03 00:00:00.000,2020,janvier,1,1,1,vendredi,3,True,janvier (2020)
2020-01-04 00:00:00.000,2020,janvier,1,1,1,samedi,4,False,janvier (2020)
2020-01-05 00:00:00.000,2020,janvier,1,1,1,dimanche,5,False,janvier (2020)
2020-01-06 00:00:00.000,2020,janvier,1,1,2,lundi,6,True,janvier (2020)
2020-01-07 00:00:00.000,2020,janvier,1,1,2,mardi,7,True,janvier (2020)
2020-01-08 00:00:00.000,2020,janvier,1,1,2,mercredi,8,True,janvier (2020)
2020-01-09 00:00:00.000,2020,janvier,1,1,2,jeudi,9,True,janvier (2020)
2020-01-10 00:00:00.000,2020,janvier,1,1,2,vendredi,10,True,janvier (2020)
2020-01-11 00:00:00.000,2020,janvier,1,1,2,samedi,11,False,janvier (2020)
2020-01-12 00:00:00.000,2020,janvier,1,1,2,dimanche,12,False,janvier (2020)
2020-01-13 00:00:00.000,2020,janvier,1,1,3,lundi,13,True,janvier (2020)
2020-01-14 00:00:00.000,2020,janvier,1,1,3,mardi,14,True,janvier (2020)
2020-01-15 00:00:00.000,2020,janvier,1,1,3,mercredi,15,True,janvier (2020)
2020-01-16 00:00:00.000,2020,janvier,1,1,3,jeudi,16,True,janvier (2020)
2020-01-17 00:00:00.000,2020,janvier,1,1,3,vendredi,17,True,janvier (2020)
2020-01-18 00:00:00.000,2020,janvier,1,1,3,samedi,18,False,janvier (2020)
2020-01-19 00:00:00.000,2020,janvier,1,1,3,dimanche,19,False,janvier (2020)
2020-01-20 00:00:00.000,2020,janvier,1,1,4,lundi,20,True,janvier (2020)
2020-01-21 00:00:00.000,2020,janvier,1,1,4,mardi,21,True,janvier (2020)
2020-01-22 00:00:00.000,2020,janvier,1,1,4,mercredi,22,True,janvier (2020)
2020-01-23 00:00:00.000,2020,janvier,1,1,4,jeudi,23,True,janvier (2020)
2020-01-24 00:00:00.000,2020,janvier,1,1,4,vendredi,24,True,janvier (2020)
2020-01-25 00:00:00.000,2020,janvier,1,1,4,samedi,25,False,janvier (2020)
2020-01-26 00:00:00.000,2020,janvier,1,1,4,dimanche,26,False,janvier (2020)
2020-01-27 00:00:00.000,2020,janvier,1,1,5,lundi,27,True,janvier (2020)
2020-01-28 00:00:00.000,2020,janvier,1,1,5,mardi,28,True,janvier (2020)
2020-01-29 00:00:00.000,2020,janvier,1,1,5,mercredi,29,True,janvier (2020)
2020-01-30 00:00:00.000,2020,janvier,1,1,5,jeudi,30,True,janvier (2020)
2020-01-31 00:00:00.000,2020,janvier,1,1,5,vendredi,31,True,janvier (2020)
2020-02-01 00:00:00.000,2020,fevrier,2,1,5,samedi,1,False,fevrier (2020)
2020-02-02 00:00:00.000,2020,fevrier,2,1,5,dimanche,2,False,fevrier (2020)
2020-02-03 00:00:00.000,2020,fevrier,2,1,6,lundi,3,True,fevrier (2020)
2020-02-04 00:00:00.000,2020,fevrier,2,1,6,mardi,4,True,fevrier (2020)
2020-02-05 00:00:00.000,2020,fevrier,2,1,6,mercredi,5,True,fevrier (2020)
2020-02-06 00:00:00.000,2020,fevrier,2,1,6,jeudi,6,True,fevrier (2020)
2020-02-07 00:00:00.000,2020,fevrier,2,1,6,vendredi,7,True,fevrier (2020)
2020-02-08 00:00:00.000,2020,fevrier,2,1,6,samedi,8,False,fevrier (2020)
2020-02-09 00:00:00.000,2020,fevrier,2,1,6,dimanche,9,False,fevrier (2020)
2020-02-10 00:00:00.000,2020,fevrier,2,1,7,lundi,10,True,fevrier (2020)
2020-02-11 00:00:00.000,2020,fevrier,2,1,7,mardi,11,True,fevrier (2020)
2020-02-12 00:00:00.000,2020,fevrier,2,1,7,mercredi,12,True,fevrier (2020)
2020-02-13 00:00:00.000,2020,fevrier,2,1,7,jeudi,13,True,fevrier (2020)
2020-02-14 00:00:00.000,2020,fevrier,2,1,7,vendredi,14,True,fevrier (2020)
2020-02-15 00:00:00.000,2020,fevrier,2,1,7,samedi,15,False,fevrier (2020)
2020-02-16 00:00:00.000,2020,fevrier,2,1,7,dimanche,16,False,fevrier (2020)
2020-02-17 00:00:00.000,2020,fevrier,2,1,8,lundi,17,True,fevrier (2020)
2020-02-18 00:00:00.000,2020,fevrier,2,1,8,mardi,18,True,fevrier (2020)
2020-02-19 00:00:00.000,2020,fevrier,2,1,8,mercredi,19,True,fevrier (2020)
2020-02-20 00:00:00.000,2020,fevrier,2,1,8,jeudi,20,True,fevrier (2020)
2020-02-21 00:00:00.000,2020,fevrier,2,1,8,vendredi,21,True,fevrier (2020)
2020-02-22 00:00:00.000,2020,fevrier,2,1,8,samedi,22,False,fevrier (2020)
2020-02-23 00:00:00.000,2020,fevrier,2,1,8,dimanche,23,False,fevrier (2020)
2020-02-24 00:00:00.000,2020,fevrier,2,1,9,lundi,24,True,fevrier (2020)
2020-02-25 00:00:00.000,2020,fevrier,2,1,9,mardi,25,True,fevrier (2020)
2020-02-26 00:00:00.000,2020,fevrier,2,1,9,mercredi,26,True,fevrier (2020)
2020-02-27 00:00:00.000,2020,fevrier,2,1,9,jeudi,27,True,fevrier (2020)
2020-02-28 00:00:00.000,2020,fevrier,2,1,9,vendredi,28,True,fevrier (2020)
2020-02-29 00:00:00.000,2020,fevrier,2,1,9,samedi,29,False,fevrier (2020)
2020-03-01 00:00:00.000,2020,mars,3,1,9,dimanche,1,False,mars (2020)
2020-03-02 00:00:00.000,2020,mars,3,1,10,lundi,2,True,mars (2020)
2020-03-03 00:00:00.000,2020,mars,3,1,10,mardi,3,True,mars (2020)
2020-03-04 00:00:00.000,2020,mars,3,1,10,mercredi,4,True,mars (2020)
2020-03-05 00:00:00.000,2020,mars,3,1,10,jeudi,5,True,mars (2020)
2020-03-06 00:00:00.000,2020,mars,3,1,10,vendredi,6,True,mars (2020)
2020-03-07 00:00:00.000,2020,mars,3,1,10,samedi,7,False,mars (2020)
2020-03-08 00:00:00.000,2020,mars,3,1,10,dimanche,8,False,mars (2020)
2020-03-09 00:00:00.000,2020,mars,3,1,11,lundi,9,True,mars (2020)
2020-03-10 00:00:00.000,2020,mars,3,1,11,mardi,10,True,mars (2020)
2020-03-11 00:00:00.000,2020,mars,3,1,11,mercredi,11,True,mars (2020)
2020-03-12 00:00:00.000,2020,mars,3,1,11,jeudi,12,True,mars (2020)
2020-03-13 00:00:00.000,2020,mars,3,1,11,vendredi,13,True,mars (2020)
2020-03-14 00:00:00.000,2020,mars,3,1,11,samedi,14,False,mars (2020)
2020-03-15 00:00:00.000,2020,mars,3,1,11,dimanche,15,False,mars (2020)
2020-03-16 00:00:00.000,2020,mars,3,1,12,lundi,16,True,mars (2020)
2020-03-17 00:00:00.000,2020,mars,3,1,12,mardi,17,True,mars (2020)
2020-03-18 00:00:00.000,2020,mars,3,1,12,mercredi,18,True,mars (2020)
2020-03-19 00:00:00.000,2020,mars,3,1,12,jeudi,19,True,mars (2020)
2020-03-20 00:00:00.000,2020,mars,3,1,12,vendredi,20,True,mars (2020)
2020-03-21 00:00:00.000,2020,mars,3,1,12,samedi,21,False,mars (2020)
2020-03-22 00:00:00.000,2020,mars,3,1,12,dimanche,22,False,mars (2020)
2020-03-23 00:00:00.000,2020,mars,3,1,13,lundi,23,True,mars (2020)
2020-03-24 00:00:00.000,2020,mars,3,1,13,mardi,24,True,mars (2020)
2020-03-25 00:00:00.000,2020,mars,3,1,13,mercredi,25,True,mars (2020)
2020-03-26 00:00:00.000,2020,mars,3,1,13,jeudi,26,True,mars (2020)
2020-03-27 00:00:00.000,2020,mars,3,1,13,vendredi,27,True,mars (2020)
2020-03-28 00:00:00.000,2020,mars,3,1,13,samedi,28,False,mars (2020)
2020-03-29 00:00:00.000,2020,mars,3,1,13,dimanche,29,False,mars (2020)
2020-03-30 00:00:00.000,2020,mars,3,1,14,lundi,30,True,mars (2020)
2020-03-31 00:00:00.000,2020,mars,3,1,14,mardi,31,True,mars (2020)
2020-04-01 00:00:00.000,2020,avril,4,1,14,mercredi,1,True,avril (2020)
2020-04-02 00:00:00.000,2020,avril,4,1,14,jeudi,2,True,avril (2020)
2020-04-03 00:00:00.000,2020,avril,4,1,14,vendredi,3,True,avril (2020)
2020-04-04 00:00:00.000,2020,avril,4,1,14,samedi,4,False,avril (2020)
2020-04-05 00:00:00.000,2020,avril,4,1,14,dimanche,5,False,avril (2020)
2020-04-06 00:00:00.000,2020,avril,4,1,15,lundi,6,True,avril (2020)
2020-04-07 00:00:00.000,2020,avril,4,1,15,mardi,7,True,avril (2020)
2020-04-08 00:00:00.000,2020,avril,4,1,15,mercredi,8,True,avril (2020)
2020-04-09 00:00:00.000,2020,avril,4,1,15,jeudi,9,True,avril (2020)
2020-04-10 00:00:00.000,2020,avril,4,1,15,vendredi,10,True,avril (2020)
2020-04-11 00:00:00.000,2020,avril,4,1,15,samedi,11,False,avril (2020)
2020-04-12 00:00:00.000,2020,avril,4,1,15,dimanche,12,False,avril (2020)
2020-04-13 00:00:00.000,2020,avril,4,1,16,lundi,13,True,avril (2020)
2020-04-14 00:00:00.000,2020,avril,4,1,16,mardi,14,True,avril (2020)
2020-04-15 00:00:00.000,2020,avril,4,1,16,mercredi,15,True,avril (2020)
2020-04-16 00:00:00.000,2020,avril,4,1,16,jeudi,16,True,avril (2020)
2020-04-17 00:00:00.000,2020,avril,4,1,16,vendredi,17,True,avril (2020)
2020-04-18 00:00:00.000,2020,avril,4,1,16,samedi,18,False,avril (2020)
2020-04-19 00:00:00.000,2020,avril,4,1,16,dimanche,19,False,avril (2020)
2020-04-20 00:00:00.000,2020,avril,4,1,17,lundi,20,True,avril (2020)
2020-04-21 00:00:00.000,2020,avril,4,1,17,mardi,21,True,avril (2020)
2020-04-22 00:00:00.000,2020,avril,4,1,17,mercredi,22,True,avril (2020)
2020-04-23 00:00:00.000,2020,avril,4,1,17,jeudi,23,True,avril (2020)
2020-04-24 00:00:00.000,2020,avril,4,1,17,vendredi,24,True,avril (2020)
2020-04-25 00:00:00.000,2020,avril,4,1,17,samedi,25,False,avril (2020)
2020-04-26 00:00:00.000,2020,avril,4,1,17,dimanche,26,False,avril (2020)
2020-04-27 00:00:00.000,2020,avril,4,1,18,lundi,27,True,avril (2020)
2020-04-28 00:00:00.000,2020,avril,4,1,18,mardi,28,True,avril (2020)
2020-04-29 00:00:00.000,2020,avril,4,1,18,mercredi,29,True,avril (2020)
2020-04-30 00:00:00.000,2020,avril,4,1,18,jeudi,30,True,avril (2020)
2020-05-01 00:00:00.000,2020,mai,5,1,18,vendredi,1,True,mai (2020)
2020-05-02 00:00:00.000,2020,mai,5,1,18,samedi,2,False,mai (2020)
2020-05-03 00:00:00.000,2020,mai,5,1,18,dimanche,3,False,mai (2020)
2020-05-04 00:00:00.000,2020,mai,5,1,19,lundi,4,True,mai (2020)
2020-05-05 00:00:00.000,2020,mai,5,1,19,mardi,5,True,mai (2020)
2020-05-06 00:00:00.000,2020,mai,5,1,19,mercredi,6,True,mai (2020)
2020-05-07 00:00:00.000,2020,mai,5,1,19,jeudi,7,True,mai (2020)
2020-05-08 00:00:00.000,2020,mai,5,1,19,vendredi,8,True,mai (2020)
2020-05-09 00:00:00.000,2020,mai,5,1,19,samedi,9,False,mai (2020)
2020-05-10 00:00:00.000,2020,mai,5,1,19,dimanche,10,False,mai (2020)
2020-05-11 00:00:00.000,2020,mai,5,1,20,lundi,11,True,mai (2020)
2020-05-12 00:00:00.000,2020,mai,5,1,20,mardi,12,True,mai (2020)
2020-05-13 00:00:00.000,2020,mai,5,1,20,mercredi,13,True,mai (2020)
2020-05-14 00:00:00.000,2020,mai,5,1,20,jeudi,14,True,mai (2020)
2020-05-15 00:00:00.000,2020,mai,5,1,20,vendredi,15,True,mai (2020)
2020-05-16 00:00:00.000,2020,mai,5,1,20,samedi,16,False,mai (2020)
2020-05-17 00:00:00.000,2020,mai,5,1,20,dimanche,17,False,mai (2020)
2020-05-18 00:00:00.000,2020,mai,5,1,21,lundi,18,True,mai (2020)
2020-05-19 00:00:00.000,2020,mai,5,1,21,mardi,19,True,mai (2020)
2020-05-20 00:00:00.000,2020,mai,5,1,21,mercredi,20,True,mai (2020)
2020-05-21 00:00:00.000,2020,mai,5,1,21,jeudi,21,True,mai (2020)
2020-05-22 00:00:00.000,2020,mai,5,1,21,vendredi,22,True,mai (2020)
2020-05-23 00:00:00.000,2020,mai,5,1,21,samedi,23,False,mai (2020)
2020-05-24 00:00:00.000,2020,mai,5,1,21,dimanche,24,False,mai (2020)
2020-05-25 00:00:00.000,2020,mai,5,1,22,lundi,25,True,mai (2020)
2020-05-26 00:00:00.000,2020,mai,5,1,22,mardi,26,True,mai (2020)
2020-05-27 00:00:00.000,2020,mai,5,1,22,mercredi,27,True,mai (2020)
2020-05-28 00:00:00.000,2020,mai,5,1,22,jeudi,28,True,mai (2020)
2020-05-29 00:00:00.000,2020,mai,5,1,22,vendredi,29,True,mai (2020)
2020-05-30 00:00:00.000,2020,mai,5,1,22,samedi,30,False,mai (2020)
2020-05-31 00:00:00.000,2020,mai,5,1,22,dimanche,31,False,mai (2020)
2020-06-01 00:00:00.000,2020,juin,6,1,23,lundi,1,True,juin (2020)
2020-06-02 00:00:00.000,2020,juin,6,1,23,mardi,2,True,juin (2020)
2020-06-03 00:00:00.000,2020,juin,6,1,23,mercredi,3,True,juin (2020)
2020-06-04 00:00:00.000,2020,juin,6,1,23,jeudi,4,True,juin (2020)
2020-06-05 00:00:00.000,2020,juin,6,1,23,vendredi,5,True,juin (2020)
2020-06-06 00:00:00.000,2020,juin,6,1,23,samedi,6,False,juin (2020)
2020-06-07 00:00:00.000,2020,juin,6,1,23,dimanche,7,False,juin (2020)
2020-06-08 00:00:00.000,2020,juin,6,1,24,lundi,8,True,juin (2020)
2020-06-09 00:00:00.000,2020,juin,6,1,24,mardi,9,True,juin (2020)
2020-06-10 00:00:00.000,2020,juin,6,1,24,mercredi,10,True,juin (2020)
2020-06-11 00:00:00.000,2020,juin,6,1,24,jeudi,11,True,juin (2020)
2020-06-12 00:00:00.000,2020,juin,6,1,24,vendredi,12,True,juin (2020)
2020-06-13 00:00:00.000,2020,juin,6,1,24,samedi,13,False,juin (2020)
2020-06-14 00:00:00.000,2020,juin,6,1,24,dimanche,14,False,juin (2020)
2020-06-15 00:00:00.000,2020,juin,6,1,25,lundi,15,True,juin (2020)
2020-06-16 00:00:00.000,2020,juin,6,1,25,mardi,16,True,juin (2020)
2020-06-17 00:00:00.000,2020,juin,6,1,25,mercredi,17,True,juin (2020)
2020-06-18 00:00:00.000,2020,juin,6,1,25,jeudi,18,True,juin (2020)
2020-06-19 00:00:00.000,2020,juin,6,1,25,vendredi,19,True,juin (2020)
2020-06-20 00:00:00.000,2020,juin,6,1,25,samedi,20,False,juin (2020)
2020-06-21 00:00:00.000,2020,juin,6,1,25,dimanche,21,False,juin (2020)
2020-06-22 00:00:00.000,2020,juin,6,1,26,lundi,22,True,juin (2020)
2020-06-23 00:00:00.000,2020,juin,6,1,26,mardi,23,True,juin (2020)
2020-06-24 00:00:00.000,2020,juin,6,1,26,mercredi,24,True,juin (2020)
2020-06-25 00:00:00.000,2020,juin,6,1,26,jeudi,25,True,juin (2020)
2020-06-26 00:00:00.000,2020,juin,6,1,26,vendredi,26,True,juin (2020)
2020-06-27 00:00:00.000,2020,juin,6,1,26,samedi,27,False,juin (2020)
2020-06-28 00:00:00.000,2020,juin,6,1,26,dimanche,28,False,juin (2020)
2020-06-29 00:00:00.000,2020,juin,6,1,27,lundi,29,True,juin (2020)
2020-06-30 00:00:00.000,2020,juin,6,1,27,mardi,30,True,juin (2020)
2020-07-01 00:00:00.000,2020,juillet,7,2,27,mercredi,1,True,juillet (2020)
2020-07-02 00:00:00.000,2020,juillet,7,2,27,jeudi,2,True,juillet (2020)
2020-07-03 00:00:00.000,2020,juillet,7,2,27,vendredi,3,True,juillet (2020)
2020-07-04 00:00:00.000,2020,juillet,7,2,27,samedi,4,False,juillet (2020)
2020-07-05 00:00:00.000,2020,juillet,7,2,27,dimanche,5,False,juillet (2020)
2020-07-06 00:00:00.000,2020,juillet,7,2,28,lundi,6,True,juillet (2020)
2020-07-07 00:00:00.000,2020,juillet,7,2,28,mardi,7,True,juillet (2020)
2020-07-08 00:00:00.000,2020,juillet,7,2,28,mercredi,8,True,juillet (2020)
2020-07-09 00:00:00.000,2020,juillet,7,2,28,jeudi,9,True,juillet (2020)
2020-07-10 00:00:00.000,2020,juillet,7,2,28,vendredi,10,True,juillet (2020)
2020-07-11 00:00:00.000,2020,juillet,7,2,28,samedi,11,False,juillet (2020)
2020-07-12 00:00:00.000,2020,juillet,7,2,28,dimanche,12,False,juillet (2020)
2020-07-13 00:00:00.000,2020,juillet,7,2,29,lundi,13,True,juillet (2020)
2020-07-14 00:00:00.000,2020,juillet,7,2,29,mardi,14,True,juillet (2020)
2020-07-15 00:00:00.000,2020,juillet,7,2,29,mercredi,15,True,juillet (2020)
2020-07-16 00:00:00.000,2020,juillet,7,2,29,jeudi,16,True,juillet (2020)
2020-07-17 00:00:00.000,2020,juillet,7,2,29,vendredi,17,True,juillet (2020)
2020-07-18 00:00:00.000,2020,juillet,7,2,29,samedi,18,False,juillet (2020)
2020-07-19 00:00:00.000,2020,juillet,7,2,29,dimanche,19,False,juillet (2020)
2020-07-20 00:00:00.000,2020,juillet,7,2,30,lundi,20,True,juillet (2020)
2020-07-21 00:00:00.000,2020,juillet,7,2,30,mardi,21,True,juillet (2020)
2020-07-22 00:00:00.000,2020,juillet,7,2,30,mercredi,22,True,juillet (2020)
2020-07-23 00:00:00.000,2020,juillet,7,2,30,jeudi,23,True,juillet (2020)
2020-07-24 00:00:00.000,2020,juillet,7,2,30,vendredi,24,True,juillet (2020)
2020-07-25 00:00:00.000,2020,juillet,7,2,30,samedi,25,False,juillet (2020)
2020-07-26 00:00:00.000,2020,juillet,7,2,30,dimanche,26,False,juillet (2020)
2020-07-27 00:00:00.000,2020,juillet,7,2,31,lundi,27,True,juillet (2020)
2020-07-28 00:00:00.000,2020,juillet,7,2,31,mardi,28,True,juillet (2020)
2020-07-29 00:00:00.000,2020,juillet,7,2,31,mercredi,29,True,juillet (2020)
2020-07-30 00:00:00.000,2020,juillet,7,2,31,jeudi,30,True,juillet (2020)
2020-07-31 00:00:00.000,2020,juillet,7,2,31,vendredi,31,True,juillet (2020)
2020-08-01 00:00:00.000,2020,aout,8,2,31,samedi,1,False,aout (2020)
2020-08-02 00:00:00.000,2020,aout,8,2,31,dimanche,2,False,aout (2020)
2020-08-03 00:00:00.000,2020,aout,8,2,32,lundi,3,True,aout (2020)
2020-08-04 00:00:00.000,2020,aout,8,2,32,mardi,4,True,aout (2020)
2020-08-05 00:00:00.000,2020,aout,8,2,32,mercredi,5,True,aout (2020)
2020-08-06 00:00:00.000,2020,aout,8,2,32,jeudi,6,True,aout (2020)
2020-08-07 00:00:00.000,2020,aout,8,2,32,vendredi,7,True,aout (2020)
2020-08-08 00:00:00.000,2020,aout,8,2,32,samedi,8,False,aout (2020)
2020-08-09 00:00:00.000,2020,aout,8,2,32,dimanche,9,False,aout (2020)
2020-08-10 00:00:00.000,2020,aout,8,2,33,lundi,10,True,aout (2020)
2020-08-11 00:00:00.000,2020,aout,8,2,33,mardi,11,True,aout (2020)
2020-08-12 00:00:00.000,2020,aout,8,2,33,mercredi,12,True,aout (2020)
2020-08-13 00:00:00.000,2020,aout,8,2,33,jeudi,13,True,aout (2020)
2020-08-14 00:00:00.000,2020,aout,8,2,33,vendredi,14,True,aout (2020)
2020-08-15 00:00:00.000,2020,aout,8,2,33,samedi,15,False,aout (2020)
2020-08-16 00:00:00.000,2020,aout,8,2,33,dimanche,16,False,aout (2020)
2020-08-17 00:00:00.000,2020,aout,8,2,34,lundi,17,True,aout (2020)
2020-08-18 00:00:00.000,2020,aout,8,2,34,mardi,18,True,aout (2020)
2020-08-19 00:00:00.000,2020,aout,8,2,34,mercredi,19,True,aout (2020)
2020-08-20 00:00:00.000,2020,aout,8,2,34,jeudi,20,True,aout (2020)
2020-08-21 00:00:00.000,2020,aout,8,2,34,vendredi,21,True,aout (2020)
2020-08-22 00:00:00.000,2020,aout,8,2,34,samedi,22,False,aout (2020)
2020-08-23 00:00:00.000,2020,aout,8,2,34,dimanche,23,False,aout (2020)
2020-08-24 00:00:00.000,2020,aout,8,2,35,lundi,24,True,aout (2020)
2020-08-25 00:00:00.000,2020,aout,8,2,35,mardi,25,True,aout (2020)
2020-08-26 00:00:00.000,2020,aout,8,2,35,mercredi,26,True,aout (2020)
2020-08-27 00:00:00.000,2020,aout,8,2,35,jeudi,27,True,aout (2020)
2020-08-28 00:00:00.000,2020,aout,8,2,35,vendredi,28,True,aout (2020)
2020-08-29 00:00:00.000,2020,aout,8,2,35,samedi,29,False,aout (2020)
2020-08-30 00:00:00.000,2020,aout,8,2,35,dimanche,30,False,aout (2020)
2020-08-31 00:00:00.000,2020,aout,8,2,36,lundi,31,True,aout (2020)
2020-09-01 00:00:00.000,2020,septembre,9,2,36,mardi,1,True,septembre (2020)
2020-09-02 00:00:00.000,2020,septembre,9,2,36,mercredi,2,True,septembre (2020)
2020-09-03 00:00:00.000,2020,septembre,9,2,36,jeudi,3,True,septembre (2020)
2020-09-04 00:00:00.000,2020,septembre,9,2,36,vendredi,4,True,septembre (2020)
2020-09-05 00:00:00.000,2020,septembre,9,2,36,samedi,5,False,septembre (2020)
2020-09-06 00:00:00.000,2020,septembre,9,2,36,dimanche,6,False,septembre (2020)
2020-09-07 00:00:00.000,2020,septembre,9,2,37,lundi,7,True,septembre (2020)
2020-09-08 00:00:00.000,2020,septembre,9,2,37,mardi,8,True,septembre (2020)
2020-09-09 00:00:00.000,2020,septembre,9,2,37,mercredi,9,True,septembre (2020)
2020-09-10 00:00:00.000,2020,septembre,9,2,37,jeudi,10,True,septembre (2020)
2020-09-11 00:00:00.000,2020,septembre,9,2,37,vendredi,11,True,septembre (2020)
2020-09-12 00:00:00.000,2020,septembre,9,2,37,samedi,12,False,septembre (2020)
2020-09-13 00:00:00.000,2020,septembre,9,2,37,dimanche,13,False,septembre (2020)
2020-09-14 00:00:00.000,2020,septembre,9,2,38,lundi,14,True,septembre (2020)
2020-09-15 00:00:00.000,2020,septembre,9,2,38,mardi,15,True,septembre (2020)
2020-09-16 00:00:00.000,2020,septembre,9,2,38,mercredi,16,True,septembre (2020)
